0.23995
0.44332
0.441
0.46254
0.24888
0.70871
0.89332
0.64108
0.56054
0.39479
0.45718
0.78367
0.89332
0.71635
0.26635
0.50194
0.20661
0.62725
0.84714
0.87589
0.86957
0.78693
0.89298
0.89332
0.67668
0.8514
0.78613
0.85751
0.93197
0.73579
0.72878
0.83419
0.61809
0.73272
0.82824
0.80998
0.86382
0.82081
1.0197
0.86007
0.78617
1.0051
0.90515
0.99956
1.0088
0.94757
0.93021
1.0084
0.95654
0.82934
0.83284
0.8293
0.91799
0.96785
0.82244
1.2362
0.59225
0.50192
0.65497
0.64727
0.50192
0.50192
0.64978
0.7443
0.82492
0.71677
0.44871
0.55599
0.50192
0.50192
0.50192
0.11072
0.04287
0.078713
0.078713
0.05918
0.047715
0.041242
0.080507
0.044522
0.0081587
0.093466
0.025668
0.41701
0.046794
0.04289
0.24934
0.28589
0.2619
0.16511
0.20005
0.23876
0.36804
0.3946
0.44993
0.37003
0.32984
0.40349
0.33794
0.35972
0.39383
0.44875
0.43091
0.34036
0.32684
0.4049
0.41422
0.44756
0.45
0.31995
0.31804
0.50847
0.5027
0.539
0.41544
